name,authors,genre,subcategory,note,rack,shelf,comic_book
Diuna,Frank Herbert,SF,Cykl,Najnowsze wydanie duplikat,1,2,FALSE
Dune,Frank Herbert,SF,Cykl,"Angielska, wersja specjalna",1,2,FALSE
Żołnierz z mgły,Gene Wolfe,Fantasy,,,1,5,FALSE
Gra o Tron,George R. R. Martin,Fantasy,Cykl,Stare wydanie,1,1,FALSE
Malowany Człowiek I,Peter V. Brett,Fantasy,Cykl,Cykl demoniczny,1,1,FALSE
Malowany Człowiek II,Peter V. Brett,Fantasy,Cykl,Cykl demoniczny,1,1,FALSE
Pustynna Włócznia I,Peter V. Brett,Fantasy,Cykl,Cykl demoniczny,1,1,FALSE
Pustynna Włócznia II,Peter V. Brett,Fantasy,Cykl,Cykl demoniczny,1,1,FALSE
Wojna w blasku dnia I,Peter V. Brett,Fantasy,Cykl,Cykl demoniczny,1,1,FALSE
Gaijin,Marc Olden,Thriller,,,1,1,FALSE
Katarem i magią,Craig Shaw Gardner,Fantasy,Komedia,,1,1,FALSE
Sakriversum,Thomas R.P. Mielke,Fantasy,,,1,1,FALSE
Cień w południe,James Barclay,Fantasy,Cykl,Saga o krukach,1,7,FALSE
Lilith,Jack L. Chalker,SF,Cykl,Czterech Władców Rombu,1,4,FALSE
Północ przy Studni Dusz,Jack L. Chalker,SF,,,1,4,FALSE
Czas w piekle,Jack Higgins,Sensacja,,"Zniszczona, brak okładki",5,6,FALSE
Źródła magii,Pier Anthony,Fantasy,Cykl,,1,1,FALSE
Smok w mieczu,Michael Moorcock,Fantasy,Cykl,Wieczny Wojownik z duplikatem,1,5,FALSE
The Final Empire,Brandon Sanderson,Fantasy,Cykl,Mistborn,1,1,FALSE
Klucz do ciemności,Dave Wolvertron,SF,Cykl,Złota królowa,1,1,FALSE
Leśne Zacisze,R.A. Salvatore,Fantasy,Cykl,Opowieści Włócznika,1,1,FALSE
Sztylet Smoka,R.A. Salvatore,Fantasy,Cykl,Opowieści Włócznika,1,1,FALSE
Powrót zabójcy smoka,R.A. Salvatore,Fantasy,Cykl,Opowieści Włócznika,1,1,FALSE
The Sellswords,R.A. Salvatore,Fantasy,Opowiadania,3 opowiadania. Angielskie,1,1,FALSE
Przebudzeni Demona,R.A. Salvatore,Fantasy,Cykl,Cykl Demona,1,1,FALSE
Duch Demona,R.A. Salvatore,Fantasy,Cykl,Cykl Demona,1,1,FALSE
Apostoł Demona,R.A. Salvatore,Fantasy,Cykl,Cykl Demona,1,1,FALSE
Tysiąc Orków,R.A. Salvatore,Fantasy,Cykl,Trylogia Klingi Łowcy,1,1,FALSE
Samotny Drow,R.A. Salvatore,Fantasy,Cykl,Trylogia Klingi Łowcy,1,1,FALSE
Dwa miecze,R.A. Salvatore,Fantasy,Cykl,Trylogia Klingi Łowcy,1,1,FALSE
Ojczyzna,R.A. Salvatore,Fantasy,Cykl,Trylogia Mrocznego Elfa,1,1,FALSE
Wygnanie,R.A. Salvatore,Fantasy,Cykl,Trylogia Mrocznego Elfa,1,1,FALSE
Kryształowy Relikt,R.A. Salvatore,Fantasy,Cykl,Legenda Drizzta,1,1,FALSE
Strumienie Srebra,R.A. Salvatore,Fantasy,Cykl,Legenda Drizzta,1,1,FALSE
Klejnot Halflinga,R.A. Salvatore,Fantasy,Cykl,Legenda Drizzta (duplikat),1,1,FALSE
Kantyczka,R.A. Salvatore,Fantasy,Cykl,Pięcioksiąg Cadderlyego,1,1,FALSE
Mroki Puszczy,R.A. Salvatore,Fantasy,Cykl,Pięcioksiąg Cadderlyego,1,1,FALSE
Nocne Maski,R.A. Salvatore,Fantasy,Cykl,Pięcioksiąg Cadderlyego,1,1,FALSE
Zdobyta Forteca,R.A. Salvatore,Fantasy,Cykl,Pięcioksiąg Cadderlyego,1,1,FALSE
Klątwa Chaosu,R.A. Salvatore,Fantasy,Cykl,Pięcioksiąg Cadderlyego,1,1,FALSE
Morze MIeczy,R.A. Salvatore,Fantasy,Cykl,Ścieżki Mroku,1,1,FALSE
Bezgłośna Klinga,R.A. Salvatore,Fantasy,Cykl,Ścieżki Mroku,1,1,FALSE
Grzbiet świata,R.A. Salvatore,Fantasy,Cykl,Ścieżki Mroku,1,1,FALSE
Sługa Reliktu,R.A. Salvatore,Fantasy,Cykl,Ścieżki Mroku,1,1,FALSE
Wrota Baldura Tron Bhaala,Drew Karpyshyn,Fantasy,,,1,1,FALSE
Oko morskiego diabła,Mel Odom,Fantasy,Cykl,Grożba z morza,1,1,FALSE
Wzbierająca fala,Mel Odom,Fantasy,Cykl,Grożba z morza,1,1,FALSE
Thomas M. Reid,Powstanie,Fantasy,Cykl,Wojna pajęczej królowej,1,1,FALSE
Richard Baker,Potępienie,Fantasy,Cykl,Wojna pajęczej królowej,1,1,FALSE
Lisa Smedman,Zagłada,Fantasy,Cykl,Wojna pajęczej królowej,1,1,FALSE
Philip Athans,Unicestwienie,Fantasy,Cykl,Wojna pajęczej królowej,1,1,FALSE
Zmartwychwstanie,Paul S. Kemp,Fantasy,Cykl,Wojna pajęczej królowej (duplikat),1,1,FALSE
Ogrody Księżyca,Steven Erikson,Fantasy,Cykl,Malazańska Księga Poległych,1,2,FALSE
Bramy Domu Umarłych,Steven Erikson,Fantasy,Cykl,Malazańska Księga Poległych,1,2,FALSE
Wspomnienie Lodu: Cień Przeszłości,Steven Erikson,Fantasy,Cykl,Malazańska Księga Poległych,1,2,FALSE
Wspomnienie Lodu: Jasnowidz,Steven Erikson,Fantasy,Cykl,Malazańska Księga Poległych,1,2,FALSE
Dom Łańcuchów: Dawne dni,Steven Erikson,Fantasy,Cykl,Malazańska Księga Poległych,1,2,FALSE
Dom Łańcuchów: Konwergencja,Steven Erikson,Fantasy,Cykl,Malazańska Księga Poległych,1,2,FALSE
Przypływy nocy: Misterny plan,Steven Erikson,Fantasy,Cykl,Malazańska Księga Poległych,1,2,FALSE
Przypływy nocy: Siódme zamknięcie,Steven Erikson,Fantasy,Cykl,Malazańska Księga Poległych,1,2,FALSE
Łowcy kości: Pościg,Steven Erikson,Fantasy,Cykl,Malazańska Księga Poległych,1,2,FALSE
Łowcy kości: Powrót,Steven Erikson,Fantasy,Cykl,Malazańska Księga Poległych,1,2,FALSE
Wicher śmierci. Imperium,Steven Erikson,Fantasy,Cykl,Malazańska Księga Poległych,1,2,FALSE
Wicher śmierci. Ekspedycja,Steven Erikson,Fantasy,Cykl,Malazańska Księga Poległych,1,2,FALSE
Myto ogarów. Miasto,Steven Erikson,Fantasy,Cykl,Malazańska Księga Poległych,1,2,FALSE
Myto ogarów. Początek,Steven Erikson,Fantasy,Cykl,Malazańska Księga Poległych,1,2,FALSE
Pył snów. Wymarsz,Steven Erikson,Fantasy,Cykl,Malazańska Księga Poległych,1,2,FALSE
Pył snów. Pustkowia,Steven Erikson,Fantasy,Cykl,Malazańska Księga Poległych,1,2,FALSE
Okaleczony Bóg t.1 „Szklana pustynia”,Steven Erikson,Fantasy,Cykl,Malazańska Księga Poległych,1,2,FALSE
Okaleczony Bóg t.2 „Kolanse”,Steven Erikson,Fantasy,Cykl,Malazańska Księga Poległych,1,2,FALSE
Heretycy Diuny,Frank Herbert,SF,Cykl,,1,2,FALSE
Dzieci Diun,Frank Herbert,SF,Cykl,,1,2,FALSE
Bóg Imperator Diuny,Frank Herbert,SF,Cykl,,1,2,FALSE
Mesajasz Diuny,Frank Herbert,SF,Cykl,Dwa różne wydania,1,2,FALSE
Mesajasz Diuny,Frank Herbert,SF,Cykl,Dwa różne wydania,1,2,FALSE
Zielony Mózg,Frank Herbert,SF,,,1,2,FALSE
Oczy Heisenberga,Frank Herbert,SF,,,1,2,FALSE
Władca Much,William Golding,Nowela,,Wstęp Stephen King,1,2,FALSE
Czarnoksiężnik z Archipelagu,Ursula K. Le Guin,Fantasy,Cykl,Ziemiomorze 1,1,2,FALSE
Sześć Światów Hain,Ursula K. Le Guin,SF,Cykl,Wydanie zbiorowe 6 książek,1,2,FALSE
Tehanu,Ursula K. Le Guin,Fantasy,Cykl,Ziemiomorze 4,1,2,FALSE
Wydziedziczeni,Ursula K. Le Guin,SF,Cykl,Zawarte również w sześć światów Hain,1,2,FALSE
Najdalszy brzeg,Ursula K. Le Guin,Fantasy,Cykl,Ziemiomorze 3,1,2,FALSE
Transakcja Rhinemanna,Robert Ludlum,Sensacja,,,1,3,FALSE
Droga do gandolfo,Robert Ludlum,Sensacja,,,1,3,FALSE
Klątwa Prometeusza,Robert Ludlum,Sensacja,,,1,3,FALSE
Spadkobierca Matarese'a,Robert Ludlum,Sensacja,,,1,3,FALSE
Przesyłka z salonik,Robert Ludlum,Sensacja,,,1,3,FALSE
Strażnicy Apokalipsy ,Robert Ludlum,Sensacja,Cykl,,1,3,FALSE
Strażnicy Apokalipsy II,Robert Ludlum,Sensacja,Cykl,,1,3,FALSE
Pakt Holcrofta,Robert Ludlum,Sensacja,,,1,3,FALSE
Manuskrypt Chancellora,Robert Ludlum,Sensacja,,duplikat,1,3,FALSE
Krucjata Bourna,Robert Ludlum,Sensacja,Cykl,,1,3,FALSE
Ultimatum Bornea,Robert Ludlum,Sensacja,Cykl,,1,3,FALSE
Dziedzictwo Bournea,Eric Van Lustbader,Sensacja,Cykl,,1,3,FALSE
Dziecięcy Ogród,Geoff Ryman,SF,,,1,3,FALSE
Mój przyjaciel kaligula,Jacek Piekara,Fantasy,Zbiór opowiadań,,1,3,FALSE
Imperium,Jacek Piekara,Fantasy,,,1,3,FALSE
Rycerz kielichów,Jacek Piekara,Fantasy,,,1,3,FALSE
Homo bimbrownikus,Andrzej Pilipiuk,Fantasy,,,1,3,FALSE
Ucieczka,Andrzej Pilipiuk,Fantasy,Cykl,Norweski Dziennik,1,3,FALSE
Operacja dzień wskrzeszenia,Andrzej Pilipiuk,Fantasy,,,1,3,FALSE
Achaja tom 2,Andrzej Ziemiański,Fantasy,Cykl,Achaja,1,3,FALSE
Pomnik Cesarzowej Achai II,Andrzej Ziemiański,Fantasy,Cykl,Pomnik Achaji,1,3,FALSE
Pomnik Cesarzowej Achai I,Andrzej Ziemiański,Fantasy,Cykl,Pomnik Achaji,1,3,FALSE
Ani Słowa Prawdy,Jacek Piekara,Fantasy,Zbiór opowiadań,,1,3,FALSE
Płomień i krzyż I,Jacek Piekara,Fantasy,Cykl,Świat Inkwizytorów,1,3,FALSE
Płomień i krzyż II,Jacek Piekara,Fantasy,Cykl,Świat Inkwizytorów,1,3,FALSE
Płomień i krzyż III,Jacek Piekara,Fantasy,Cykl,Świat Inkwizytorów,1,3,FALSE
Bicz Boży,Jacek Piekara,Fantasy,Cykl,"Ja, Inkwizytor",1,3,FALSE
Głód i pragnienie,Jacek Piekara,Fantasy,Cykl,"Ja, Inkwizytor",1,3,FALSE
WIeże do nieba,Jacek Piekara,Fantasy,Cykl,"Ja, Inkwizytor",1,3,FALSE
Kościany Galeon,Jacek Piekara,Fantasy,Cykl,"Ja, Inkwizytor",1,3,FALSE
Przeklęte krainy,Jacek Piekara,Fantasy,Cykl,"Ja, Inkwizytor",1,3,FALSE
Dotyk zła,Jacek Piekara,Fantasy,Cykl,"Ja, Inkwizytor",1,3,FALSE
Miecz Aniołów,Jacek Piekara,Fantasy,Cykl,Inkwizytor,1,3,FALSE
Młot na czarownice,Jacek Piekara,Fantasy,Cykl,Inkwizytor,1,3,FALSE
Łowcy Dusz,Jacek Piekara,Fantasy,Cykl,Inkwizytor,1,3,FALSE
Nekroskop,Bian Lumley,Horror,Cykl,Nekroskop,1,4,FALSE
Wampiry,Bian Lumley,Horror,Cykl,Nekroskop,1,4,FALSE
Niech Żyje Polska Hura! II,Various Artists,Fantasy,Zbiór opowiadań,,1,4,FALSE
Niech Żyje Polska Hura! I,Various Artists,Fantasy,Zbiór opowiadań,,1,4,FALSE
Wilk Samotnik,Miroslav Zamboch,Fantasy,Cykl,Koniasz,1,4,FALSE
Na Ostrzu Noża,Miroslav Zamboch,Fantasy,Cykl,Koniasz,1,4,FALSE
Krawędź Żelaza,Miroslav Zamboch,Fantasy,Cykl,Koniasz,1,4,FALSE
Sopel I,Paweł Kornew,Postapo,Cykl,Sopel,1,4,FALSE
Sopel II,Paweł Kornew,Postapo,Cykl,Sopel,1,4,FALSE
Śliski I,Paweł Kornew,Postapo,Cykl,Sopel,1,4,FALSE
Śliski II,Paweł Kornew,Postapo,Cykl,Sopel,1,4,FALSE
Czarne Sny I,Paweł Kornew,Postapo,Cykl,Sopel,1,4,FALSE
Czarne Sny II,Paweł Kornew,Postapo,Cykl,Sopel,1,4,FALSE
Czarne Południe,Paweł Kornew,Postapo,Cykl,Sopel,1,4,FALSE
Ołowiany Świt,Michał Gołkowski,Postapo,,Stalker,1,4,FALSE
Bramy Strachu,Andrzej Ziemiański,SF,,Z duplikatem,1,4,FALSE
Sztejer III Dajcie Mi Głowę Zdrajcy,Robert Foryś,Postapo/Fantasy,Cykl,Sztejer,1,4,FALSE
Sztejer II,Robert Foryś,Postapo/Fantasy,Cykl,Sztejer,1,4,FALSE
Sztejer I,Robert Foryś,Postapo/Fantasy,Cykl,Sztejer,1,4,FALSE
Wilcze Gniazdo,Jacek Komuda,Fantasy,,,1,4,FALSE
Żmijowa Harfa,Anna Brzezińska,Fantasy,Cykl,,1,4,FALSE
Zakon Krańca Świata I,Maja Lidia Kossakowska,Urban Fantasy,Cykl,,1,4,FALSE
Głos Boga,Jacek Sobota,Fantasy,,,1,4,FALSE
Oczy Smoka,Stephen King,Fantasy,,z duplikatem,4,2,FALSE
Modyfikowany Węgiel,Richard Morgan,SF/Cyberpunk,,,1,4,FALSE
Hannibal,Thomas Harris,Horror,,Angielskie,2,2,FALSE
Przywoływacz Dusz,Gail Z. Martin,Fantasy,Cykl,Kroniki Czarnoksiężnika,1,4,FALSE
Czerwień na Czerwieni,Wiera Kamsza,Fantasy,,,1,4,FALSE
Szaleństwo Aniołów,Kate Griffin,Urban Fantasy,Cykl,Kroniki Aniołów,1,4,FALSE
Aurian,Maggie Furey,Fantasy,Cykl,Artefakty Mocy,1,4,FALSE
Arcymag,Maggie Furey,Fantasy,Cykl,Artefakty Mocy,1,4,FALSE
Hyperion I,Dan Simmons,SF,Cykl,,1,4,FALSE
Hyperion II,Dan Simmons,SF,Cykl,Hyperion,1,4,FALSE
Endymion,Dan Simmons,SF,Cykl,Hyperion,1,4,FALSE
Neuromancer,William Gibson,SF/Cyberpunk,,,1,4,FALSE
Na Skrzydłach Orłów,Ken Follett,Sensacja,,,1,3,FALSE
Pole Bitewna: Ziemia II,L. Ron Hubbard,SF,Cykl,Pole Bitewna: Ziemia,1,4,FALSE
Pole Bitewna: Ziemia II,L. Ron Hubbard,SF,Cykl,Pole Bitewna: Ziemia,1,4,FALSE
Atlandyta Odnaleziona,Clive Cussler,Sensacja,,,1,4,FALSE
Ósmy Dzień,Glover Wright,Sensacja,,,1,4,FALSE
Morski Myśliwiec,James Cobb,Sensacja,,,1,4,FALSE
Śmiertelny Wróg,Ross MacDonald,Sensacja,,,1,4,FALSE
Klatka Orłów,James Follett,Sensacja,,,1,6,FALSE
Klucz Do Rebeki,Ken Follett,Sensacja,,Z duplikatem,1,3,FALSE
Myszołap I,Joan D. Vince,SF,Cykl,,1,4,FALSE
Myszołap II,Joan D. Vince,SF,Cykl,,1,4,FALSE
Smoczy Rycerz II,Gordon R. Dickson,Fantasy,Cykl,,1,4,FALSE
Smok Na Granicy,Gordon R. Dickson,Fantasy,Cykl,,1,4,FALSE
Smoczy Rycerz I,Gordon R. Dickson,Fantasy,Cykl,,1,4,FALSE
Encyklopedia Ostateczna I,Gordon R. Dickson,SF,Cykl,Saga O Dorsajach,1,4,FALSE
"Żołnierzu, nie pytaj",Gordon R. Dickson,,,,1,4,FALSE
Płycizny Nocy,Eric Lustbader,Fantasy,,,1,3,FALSE
Wrota Piekieł I,"David Weber, Linda Evans",Fantasy,Cykl,Wrota Piekieł,1,5,FALSE
Wrota Piekieł Ii,"David Weber, Linda Evans",Fantasy,Cykl,Wrota Piekieł,1,5,FALSE
Zaprzysiężony Bogu Wojny,David Weber,Fantasy,,,1,5,FALSE
Placówka Basilisk,David Weber,SF,Cykl,Honor Harrington,1,5,FALSE
Marsz Ku Gwiazdom,"David Weber, John Ringo",Fantasy,Cykl,Marsz,1,5,FALSE
Marsz W Głąb Lądu,"David Weber, John Ringo",Fantasy,Cykl,Marsz,1,5,FALSE
Marsz Ku Morzu,"David Weber, John Ringo",Fantasy,Cykl,Marsz,1,5,FALSE
Wyrocznia z Obsydianu,Troy Denning,Fantasy,Cykl,Księgi Szkarłatnego Słońca,1,5,FALSE
Rubinowy Rycerz,David Eddings,Fantasy,Cykl,Dzieje Elenium,1,5,FALSE
Diamentowy Tron,David Eddings,Fantasy,Cykl,Dzieje Elenium,1,5,FALSE
Bogowie Jaskiń,Ryder Syvertsen,Urban Fantasy,,,1,5,FALSE
Softwar Cicha Wojna,"Thierry Breton, Denis Beneich",Thriller,,,1,5,FALSE
Rok Naszej Wojny,Steph Swainston,Fantasy,,,1,5,FALSE
Robin Hood z zielonego lasu,Roger Lancelyn Green,Przygodowe,,,1,5,FALSE
Niebezpieczne Wizje,Various Artists,SF,Zbiór opowiadań,Antologia opowiadań wybranych przez Harlana Ellisona,1,5,FALSE
Dysfunkcja Rzeczywistości Początki,Peter F. Hamilton,SF,Cykl,Dysfunkcja Rzeczywistości,1,5,FALSE
Kroki W Nieznane,Various Artists,SF,Zbiór opowiadań,Antologia opowiadań wybranych przez Lecha Jęczmyka,1,5,FALSE
Magioso,Henry Lion Oldi,Fantasy,Cykl,Magia przeciw prawu,1,5,FALSE
Operacja Proteusz,James P. Hogan,SF,,,1,5,FALSE
Gwiezdne Dziedzictwo,James P. Hogan,SF,Cykl,Trylogia Tytanów,1,5,FALSE
Wilczek,Sterling North,Młodzieżowa,,,1,5,FALSE
Z psychopatologii życia seksualnego,Antoni Kępiński,Naukowa,,,1,5,FALSE
Los Utracony,Imre Kertesz,Literatura Piękna,,Nagroda Nobla 2002,1,5,FALSE
Dzień Dobry za dwa złote,Various Artists,Zbiór Opowiadań,Zbiór Opowiadań,Wybór Jerzy Wójcik,1,5,FALSE
Strażnik,"Lee Child, Andrew Child",Sensacja,Cykl,Jack Reacher,2,2,
Zgodnie Z planem,Lee Child,Sensacja,Cykl,Jack Reacher,2,2,FALSE
Poszukiwany,Lee Child,Sensacja,Cykl,Jack Reacher,2,2,FALSE
Adres Nieznany,Lee Child,Sensacja,Cykl,Jack Reacher,2,2,FALSE
Cyfrowa Twierdza,Dan Brown,Sensacja,,,2,2,FALSE
Zwodniczy punkt,Dan Brown,Sensacja,,Z duplikatem,2,2,FALSE
Lodowa Pułapka,James Rollins,Sensacja,,,2,2,FALSE
Wojna Trappa,Brian Callison,Sensacja,,,1,5,FALSE
Oblicza Wód,Robert Silverberg,SF,,,5,5,FALSE
Droga Żelazna,Aharon Appelfeld,Literatura Piękna,,,1,5,FALSE
Władza i panowanie u heideggera i Adorna,Herman Morchen,Naukowa - Filozofia,,,1,5,FALSE
Pięknie Dwudziestoletni,Marek Hłasko,Literatura Piękna,,,1,5,FALSE
Hermeneutyczne koncepcje człowieka 2,Włodzimierz Lorenc,Naukowa - Filozofia,,"Dilthey, Misch, Bollnow",1,5,FALSE
Edukacja filozoficzna,Uniwersytet Warszawki,Czasopismo Naukowe - Filozofia,,,1,5,FALSE
Idee Logiczne Romana Suszki,Uniwersytet Warszawki,Naukowa - Filozofia,,,1,5,FALSE
Dragon Wing I,"Margaret Weis, Tracy Hickman",Fantasy,Cykl,Angielska. The Death Gate Cycle,1,5,FALSE
O Chinach,Henry Kissinger,Naukowa - Relpolitikz,,,1,5,FALSE
Technika Montażu FIlmowego,"Karel Reisz, Gavin Millar",Naukowa - Film,,,1,5,FALSE
Leksykon Filmów Postapokaliptycznych I,Adam Horowski,Leksykon/Encyklopedia,,,1,5,FALSE
Komisarz Hard i Błękitni Ludzie,Paweł Bagriak,Fantastyka,,,1,4,FALSE
Torus,James Follett,Thriller/Sensacja,,Z duplikatem,1,6,FALSE
Lód,James Follett,Thriller/Sensacja,,,1,6,FALSE
Śmierć Pilota,David Zindell,SF,Cykl,Nigdylandia,1,6,FALSE
Nieśmiertelni,Henry Kuttner,SF,,,1,6,FALSE
Yankes na dworze króla Artura,Mark Twain,Fantasy,,,1,6,FALSE
Wirus Mroku,Wasilij Gołowaczew,SF,Cykl,Obrońcy Wachlarza,1,6,FALSE
Szlak Orła,Willbur Smith,Wojenny,,,1,6,FALSE
Pętla Wstecznego Czasu,Siergiej Sniegow,SF,Cykl,Ludzie Jak Bogowie,1,6,FALSE
Dai-Sho,Marc Olden,Sensacja,,,1,6,FALSE
Karawana do Vaccares,Alistair MacLean,Sensacja,,,5,6,FALSE
Partyzanci,Alistair MacLean,Sensacja,,,5,6,FALSE
Limes Inferior,Janusz A. Zajdel,SF,,,1,6,FALSE
Historia Pewnego Powrotu,Dieter Noll,Przygodowe,Cykl,Przygody Wernera Holta 2,1,6,FALSE
Janasz,James Herbert,Horror,,,1,6,FALSE
Papierowe Pieniądze,Ken Follett,Sensacja,,,1,3,FALSE
Korupcja,Andrzej Kuśniewicz,Sensacja,,,1,6,FALSE
Trójka,Ken Follett,Sensacja,,,1,3,FALSE
Talizman,Robert Faulcon,Horror,Cykl,Nocny łowca,1,7,FALSE
Nocne Dumania i inne utwory,Wailij Szukszyn,Literatura Piękna,Zbiór Opowiadań,,1,6,FALSE
Życiodajny Impuls Chuligaństwa,Karol Modzelewski,Literatura Piękna,,,1,6,FALSE
Gombrowicz w szkole czyli ferdydurkizm,Stanisław Bortnowski,Naukowa - Literatura,,,1,6,FALSE
Awicenna,Abu Ali Ibn Sina,Naukowa - Filozofia Medycyna,,,1,6,FALSE
Na szczytach rozpaczy,Emil Cioran,Literatura Piękna,,,1,6,FALSE
Sinobrody,Kurt Vonnegut,Literatura Piękna,,,2,7,FALSE
Sto Dwadzieścia Dni Sodomy,Markiz de Sade,Biografia,,,1,5,FALSE
Polski Kodeks Honorowy,Władysław Bodziewicz,Naukowa,,,1,6,FALSE
Wojna Jak Ją Poznałem,George S. Patton,Historyczna,,,1,6,FALSE
Odyseja,Homer,Literatura Piękna,,,1,6,FALSE
Episteme Z Problemó Współczesnej Teorii Wiedzy,Uniwersytet Warszawki,Naukowa - Filozofia,,,1,6,FALSE
Antypodręcznik Filozofii,Michel Onfray,Naukowa - Filozofia,,,1,6,FALSE
O postępach metafizyki,Immanuel Kant,Naukowa - metafizyka,,,1,6,FALSE
Rok 93,Wiktor Hugo,Literatura Piękna,,,1,6,FALSE
Wieczór w bizancjum,Irwin Shaw,Literatura Piękna,,,1,6,FALSE
500 Zagadek z techniki na co dzień,Zbigniew Płochocki,Naukowa - Technika,,,1,6,FALSE
Logiczne podstawy gramatyk kategorialnych Ajdukiewicza-Lambeka,Wojciech Buszkowski,Naukowa - Logika,,,1,6,FALSE
Przepychanka,Jan Himilsbach,Literatura Piękna,,,1,6,FALSE
Spotkanie w Telgte,Gunter Grass,Literatura Piękna,,,1,6,FALSE
Poradnik Motocyklisty,Krzysztof Brun,Naukowa - Motoryzacja,,,1,6,FALSE
Mały Poradnik Techniczny dla potrzeb domowych,Piotr Piotrowski,Naukowa - Technika,,,1,6,FALSE
5 Językó MIłości,Gray Chapman,Poradnik,,,1,6,FALSE
Greccy Filozofowie jako teolodzy,Adam Drozdek,Naukowa - Filozofia,,,1,6,FALSE
Tao kubusia puchatka,Benjamin Hoff,Naukowa - Filozofia,,,1,6,FALSE
Pasej Zygmunta Freuda,Erich Fromm,Naukowa - Filozofia,,,1,6,FALSE
O strukturze społecznej,Stanisłąw Ossowski,Naukowa - Socjologia,,,1,6,FALSE
Fromm,Mirosław Chałubiński,Naukowa - Filozofia,,,1,6,FALSE
Rozmowy Z Diabłem,Leszek Kołakowski,Literatura Piękna,,,1,6,FALSE
Historia Pewnej młodości,Dieter Noll,Przygodowe,Cykl,Przygody Wernera Holta 2,1,6,FALSE
Czwarty Protokół,Frederick Forsyth,Sensacja,,,1,6,FALSE
Konwój w nieznane,Jan Mrozowicki,Sensacja,,,1,6,FALSE
Autostopem przez galaktykę,Douglas Adams,SF,Cykl,Autostopem przez galaktykę,1,6,FALSE
Przełęcz złamanego serca,Alistair MacLean,Western,,,5,6,FALSE
Kredowe Koło,Leszek Kopeć,Fantasy,,,1,6,FALSE
Inkarnacja,Leonard Zagórski,Thriller,,,1,6,FALSE
Success with english the penguin course,Geoffrey Broughton,Nauka języka,,,1,6,FALSE
Zielona Dziewczyna,Klementyna Sołonowicz-Olbrychska,Dla dzieci,,,1,6,FALSE
Maska Kirke,Henry Kuttner,SF,,,1,6,FALSE
Stalowy Szczur Pragnie Ciebie,Harry Harrison,SF,Cykl,Stalowy Szczur,5,2,FALSE
Kraina Mroku,Henry Kuttner,SF,,,1,6,FALSE
Ujeździć Pegaza,Anne McCaffrey,SF,Cykl,Cykl Pegaza,1,6,FALSE
Mastodonia,Clifford D. Simak,SF,,,1,6,FALSE
Rachunek Krwi,David Morrell,Thriller,,,1,6,FALSE
Śpiąca Czarodziejka,Michael Moorcock,Fantasy,,,1,5,FALSE
Odgłos Gromu,Willbur Smith,Sensacja,Cykl,Saga Courtneyów,1,6,FALSE
Randka w Ciemno,Jerzy Kosiński,Thriller,,,1,6,FALSE
Włócznik,Brian Callison,Sensacja,,,1,6,FALSE
Siła Strachu,Alistair MacLean,Sensacja,,,5,6,FALSE
Śmierć Higieniczna,Various Artists,Fantasy,Zbiór Obowiadań,,1,6,FALSE
Conan Najemnik,Robert E. Howard,Fantasy,Cykl,Conan Barbarzyńca,1,4,FALSE
Bez słów,Antoni Chodorowski,Literatura Piękna,,,1,6,FALSE
Czysta Robota,Raymond Chandler,Literatura Piękna,Zbiór Obowiadań,,1,6,FALSE
Dżinn,Graham Masterton,Horror,,,2,5,FALSE
Łowca Śmierci,Ian Watson,SF,,,1,6,FALSE
Drugie wcielenie MInehawy,Josef Nesvadba,SF,,,1,6,FALSE
Latająca Gospoda,Gilbert Keith Chesterton,Literatura Piękna,,,1,6,FALSE
Z nieba i zz ognia z nieba i z mgły,Andrzej Krzepkowski,Sensacja,,,1,6,FALSE
Troubled Sleep,Jean-Paul Sartre,Literatura Piękna,,Angielskie,1,6,FALSE
Historia o przyjaźni,Albert Paris Gutersloh,Literatura Piękna,,,1,6,FALSE
Dociekania filozoficzne,Ludwig Wittgenstein,Naukowa - Filozofia,,,1,6,FALSE
Łowca,Lars Kepler,Kryminał,Cykl,Joona Linna,1,6,FALSE
Logika Norm,Jerzy Kalinowski,Naukowa - Logika,,,1,6,FALSE
Grek Zorba,Nikos Kazantzakis,Literatura Piękna,,,1,6,FALSE
Fazenda Sao Bernardo,Graciliano Ramos,Literatura Piękna,,,1,6,FALSE
Prawda i Metoda,Hans-Georg Gadamer,Naukowa - Filozofia,,,1,6,FALSE
Niemiecki a1-b1,Renata Mac,Nauka Języka,,,1,6,FALSE
Takie jak ania,Lucy Maud Montgomery,Literatura Piękna,,,1,6,FALSE
Strefa Cyrkowa,Jachym Topol,Literatura Piękna,,,1,6,FALSE
Świadomość Literatury,Hernyk Markiewicz,Naukowa - Literatura,,,1,6,FALSE
Dziewczyna Spoza Szlaku,James Oliver Curwood,Przygodowe,,,1,6,FALSE
Miecz Rodu Bedwyrów,R.A. Salvatore,Fantasy,Cykl,Karmazynowy Cień,1,1,FALSE
Igła,Ken Follett,Sensacja,,,1,3,FALSE
